"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state","Agency_Type","vio_crime","prop_crime","Agency","State.y","city_state.x","Source.Link","Source.Type","Source.Method","Population","pop23","Agency_Type.x","Latitude","Longitude","Comment","X","X.1","X.2","ori","pub_agency_name","state_abbr","city_state.y","region_name","division_name","population","Agency_Type.y","State"
"Pasadena,TX,City","Pasadena",0,6,16,39,55,247,35,2017,1,"TX","Pasadena,TX","City",61,337,"Pasadena","TX","Pasadena, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145954,145850,"City",NA,NA,"","","",NA,"TX1011500","Pasadena","TX","Pasadena ,TX","South","West South Central",145850,"City","South"
"Pawtucket,RI,City","Pawtucket",0,1,2,23,41,104,12,2017,1,"RI","Pawtucket,RI","City",26,157,"Pawtucket","RI","Pawtucket, RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",74967,75100,"City",NA,NA,"","","",NA,"RI0040800","Pawtucket","RI","Pawtucket ,RI","Northeast","New England",75100,"City","Northeast"
"Pearland,TX,City","Pearland",1,3,1,9,26,158,8,2017,1,"TX","Pearland,TX","City",14,192,"Pearland","TX","Pearland, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",125894,127433,"City",NA,NA,"","","",NA,"TX0201000","Pearland","TX","Pearland ,TX","South","West South Central",127433,"City","South"
"Pflugerville,TX,City","Pflugerville",0,4,2,5,10,79,2,2017,1,"TX","Pflugerville,TX","City",11,91,"Pflugerville","TX","Pflugerville, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",67817,65599,"City",NA,NA,"","","",NA,"TX2270900","Pflugerville","TX","Pflugerville ,TX","South","West South Central",65599,"City","South"
"Pharr,TX,City","Pharr",0,2,8,6,21,106,1,2017,1,"TX","Pharr,TX","City",16,128,"Pharr","TX","Pharr, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",79558,80359,"City",NA,NA,"","","",NA,"TX1081100","Pharr","TX","Pharr ,TX","South","West South Central",80359,"City","South"
"Philadelphia,PA,City","Philadelphia",18,87,474,527,419,2442,364,2017,2,"PA","Philadelphia,PA","City",1106,3225,"Philadelphia","PA","Philadelphia, PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",1555812,1550843,"City",NA,NA,"","","",NA,"PAPEP0000","Philadelphia","PA","Philadelphia ,PA","Northeast","Middle Atlantic",1550843,"City","Northeast"
"Phoenix,AZ,City","Phoenix",9,83,212,368,946,2519,507,2017,2,"AZ","Phoenix,AZ","City",672,3972,"Phoenix","AZ","Phoenix, AZ","https://www.phoenixopendata.com/dataset/crime-data/resource/0ce3411a-2fc6-4302-a33f-167f68608a20","Agency RMS","Open Source",1637902,1660686,"City",NA,NA,"","","",NA,"AZ0072300","Phoenix","AZ","Phoenix ,AZ","West","Mountain",1660686,"City","West"
"Pima,AZ,County","Pima",2,4,12,23,173,546,68,2017,1,"AZ","Pima,AZ","County",41,787,"Pima","AZ","Pima, AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",365222,365222,"County",NA,NA,"Inferred Jan-Feb 2019 from annual average","","",NA,"AZ0100000","Pima","AZ","Pima ,AZ","West","Mountain",365222,"County","West"
"Pittsburgh,PA,City","Pittsburgh",4,NA,NA,NA,NA,NA,NA,2017,1,"PA","Pittsburgh,PA","City",4,0,"Pittsburgh","PA","Pittsburgh, PA","https://app.powerbigov.us/view?r=eyJrIjoiMDYzNWMyNGItNWNjMS00ODMwLWIxZDgtMTNkNzhlZDE2OWFjIiwidCI6ImY1ZjQ3OTE3LWM5MDQtNDM2OC05MTIwLWQzMjdjZjE3NTU5MSJ9","Agency Aggregated","Open Source",303137,304825,"City",NA,NA,"","","",NA,"PAPPD0000","Pittsburgh","PA","Pittsburgh ,PA","Northeast","Middle Atlantic",304825,"City","Northeast"
"Plano,TX,City","Plano",1,9,9,20,59,363,37,2017,1,"TX","Plano,TX","City",39,459,"Plano","TX","Plano, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",289847,291140,"City",NA,NA,"","","",NA,"TX0430600","Plano","TX","Plano ,TX","South","West South Central",291140,"City","South"
"Plymouth,MN,City","Plymouth",0,2,1,2,16,62,3,2017,1,"MN","Plymouth,MN","City",5,81,"Plymouth","MN","Plymouth, MN","https://cde.state.mn.us/","State UCR","Open Source",78585,77576,"City",NA,NA,"","","",NA,"MN0271700","Plymouth","MN","Plymouth ,MN","Midwest","West North Central",77576,"City","Midwest"
"Port Arthur,TX,City","Port Arthur",1,0,11,20,51,95,15,2017,1,"TX","Port Arthur,TX","City",32,161,"Port Arthur","TX","Port Arthur, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",55899,55371,"City",NA,NA,"","","",NA,"TX1230700","Port Arthur","TX","Port Arthur ,TX","South","West South Central",55371,"City","South"
"Providence,RI,City","Providence",0,10,29,43,108,380,58,2017,1,"RI","Providence,RI","City",82,546,"Providence","RI","Providence, RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",189064,189590,"City",NA,NA,"","","",NA,"RI0040900","Providence","RI","Providence ,RI","Northeast","New England",189590,"City","Northeast"
"Raleigh,NC,City","Raleigh",0,10,46,84,189,664,64,2017,1,"NC","Raleigh,NC","City",140,917,"Raleigh","NC","Raleigh, NC","From NC","State UCR","Provided by State UCR Program",NA,482842,"City",NA,NA,"","","",NA,"NC0920100","Raleigh","NC","Raleigh ,NC","South","South Atlantic",482842,"City","South"
"Reading,PA,City","Reading",0,3,13,30,43,88,13,2017,2,"PA","Reading,PA","City",46,144,"Reading","PA","Reading, PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",97698,97790,"City",NA,NA,"","","",NA,"PA0061400","Reading","PA","Reading ,PA","Northeast","Middle Atlantic",97790,"City","Northeast"
"Reno,NV,City","Reno",2,14,32,88,119,404,142,2017,1,"NV","Reno,NV","City",136,665,"Reno","NV","Reno, NV","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",273671,277792,"City",NA,NA,"","","",NA,"NV0160100","Reno","NV","Reno ,NV","West","Mountain",277792,"City","West"
"Richardson,TX,City","Richardson",0,4,8,4,36,125,20,2017,1,"TX","Richardson,TX","City",16,181,"Richardson","TX","Richardson, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",115771,119008,"City",NA,NA,"","","",NA,"TX0572000","Richardson","TX","Richardson ,TX","South","West South Central",119008,"City","South"
"Richmond,CA,City","Richmond",1,6,35,58,63,214,122,2017,1,"CA","Richmond,CA","City",100,399,"Richmond","CA","Richmond, CA","https://www.ci.richmond.ca.us/4010/Crime-Statistics-Reports","Agency Aggregated","Open Source",115043,113282,"City",NA,NA,"","","",NA,"CA0071000","Richmond","CA","Richmond ,CA","West","Pacific",113282,"City","West"
"Richmond,VA,City","Richmond",9,3,47,54,146,527,119,2017,1,"VA","Richmond,VA","City",113,792,"Richmond","VA","Richmond, VA","https://apps.richmondgov.com/applications/CrimeInfo","Agency RMS","Open Source",227323,230789,"City",NA,NA,"","","",NA,"VA1220000","Richmond","VA","Richmond ,VA","South","South Atlantic",230789,"City","South"
"Riverside,CA,City","Riverside",0,NA,53,78,165,611,166,2017,1,"CA","Riverside,CA","City",131,942,"Riverside","CA","Riverside, CA","https://www.riversideca.gov/transparency/data/dataset/show/27","Agency RMS","Open Source",319889,323473,"City",NA,NA,"","","",NA,"CA0331300","Riverside","CA","Riverside ,CA","West","Pacific",323473,"City","West"
"Rochester,NY,City","Rochester",2,NA,62,47,71,381,34,2017,2,"NY","Rochester,NY","City",111,486,"Rochester","NY","Rochester, NY","https://data-rpdny.opendata.arcgis.com/datasets/rpdny::rpd-part-i-crime-2011-to-present/explore","Agency RMS","Open Source",210270,208452,"City",NA,NA,"","","",NA,"NY0270100","Rochester","NY","Rochester ,NY","Northeast","Middle Atlantic",208452,"City","Northeast"
"Rockford,IL,City","Rockford",5,5,6,97,74,175,41,2024,3,"IL","Rockford,IL","City",113,290,"Rockford","IL","Rockford, IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",146710,145873,"City",NA,NA,"","","",NA,"IL1010400","Rockford","IL","Rockford ,IL","Midwest","East North Central",145873,"City","Midwest"
"Rockwall,TX,City","Rockwall",0,6,0,4,5,59,8,2017,1,"TX","Rockwall,TX","City",10,72,"Rockwall","TX","Rockwall, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",51724,53433,"City",NA,NA,"","","",NA,"TX1990100","Rockwall","TX","Rockwall ,TX","South","West South Central",53433,"City","South"
"Round Rock,TX,City","Round Rock",0,2,4,4,15,215,1,2017,1,"TX","Round Rock,TX","City",10,231,"Round Rock","TX","Round Rock, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",127349,129898,"City",NA,NA,"","","",NA,"TX2460500","Round Rock","TX","Round Rock ,TX","South","West South Central",129898,"City","South"
"Rowlett,TX,City","Rowlett",0,0,3,3,5,58,3,2017,1,"TX","Rowlett,TX","City",6,66,"Rowlett","TX","Rowlett, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65196,66671,"City",NA,NA,"","","",NA,"TX0573300","Rowlett","TX","Rowlett ,TX","South","West South Central",66671,"City","South"
"Salt Lake City,UT,City","Salt Lake City",1,26,38,60,137,923,171,2017,2,"UT","Salt Lake City,UT","City",125,1231,"Salt Lake City","UT","Salt Lake City, UT","https://slcpd.com/open-data/crimestatistics/","Agency Aggregated","Open Source",201373,206692,"City",NA,NA,"","","",NA,"UT0180300","Salt Lake City","UT","Salt Lake City ,UT","West","Mountain",206692,"City","West"
"San Angelo,TX,City","San Angelo",0,8,10,13,75,279,24,2017,1,"TX","San Angelo,TX","City",31,378,"San Angelo","TX","San Angelo, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",99243,98642,"City",NA,NA,"","","",NA,"TX2260100","San Angelo","TX","San Angelo ,TX","South","West South Central",98642,"City","South"
"San Antonio,TX,City","San Antonio",15,96,228,643,1171,5106,690,2017,1,"TX","San Antonio,TX","City",982,6967,"San Antonio","TX","San Antonio, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",1465608,1490047,"City",NA,NA,"","","",NA,"TXSPD0000","San Antonio","TX","San Antonio ,TX","South","West South Central",1490047,"City","South"
"San Bernardino,CA,City","San Bernardino",3,18,70,146,270,379,220,2017,1,"CA","San Bernardino,CA","City",237,869,"San Bernardino","CA","San Bernardino, CA","https://www.sbcity.org/city_hall/police_department/crime_statistics/about_ucr_statistics/crime_statistics","Agency Aggregated","Open Source",222623,219483,"City",NA,NA,"","","",NA,"CA0361000","San Bernardino","CA","San Bernardino ,CA","West","Pacific",219483,"City","West"
"San Diego,CA,City","San Diego",2,46,115,385,220,1181,495,2022,8,"CA","San Diego,CA","City",548,1896,"San Diego","CA","San Diego, CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",1377838,1378349,"City",NA,NA,"","","",NA,"CA0371100","San Diego","CA","San Diego ,CA","West","Pacific",1378349,"City","West"
"San Diego,CA,County","San Diego",4,29,46,153,226,541,135,2017,1,"CA","San Diego,CA","County",232,902,"San Diego","CA","San Diego, CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",519218,519218,"County",NA,NA,"See County Sheriff","","",NA,"CA0370000","San Diego","CA","San Diego ,CA","West","Pacific",519218,"County","West"
"San Jose,CA,City","San Jose",4,50,101,157,373,1194,877,2017,1,"CA","San Jose,CA","City",312,2444,"San Jose","CA","San Jose, CA","https://www.sjpd.org/records/crime-stats-maps/police-dashboards","Agency Aggregated","Open Source",956814,952530,"City",NA,NA,"","","",NA,"CA0431300","San Jose","CA","San Jose ,CA","West","Pacific",952530,"City","West"
"San Marcos,TX,City","San Marcos",0,6,7,7,26,128,17,2017,1,"TX","San Marcos,TX","City",20,171,"San Marcos","TX","San Marcos, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",69470,71413,"City",NA,NA,"","","",NA,"TX1050100","San Marcos","TX","San Marcos ,TX","South","West South Central",71413,"City","South"
"Santa Fe,NM,City","Santa Fe",0,NA,2,NA,127,147,18,2017,1,"NM","Santa Fe,NM","City",2,292,"Santa Fe","NM","Santa Fe, NM","https://santafenm.gov/police/police-criminal-investigations/police-crime-analyst","Agency Aggregated","Open Source",NA,89657,"City",NA,NA,"Inferred Jun - Dec 2020 from annual average","","",NA,"NM0260100","Santa Fe","NM","Santa Fe ,NM","West","Mountain",89657,"City","West"
"Sarasota,FL,County","Sarasota",0,2,6,28,62,308,22,2017,1,"FL","Sarasota,FL","County",36,392,"Sarasota","FL","Sarasota, FL","https://www.sarasotasheriff.org/news/crime_crash_statistics/uniform_crime_reporting_statistics.php#revize_document_center_rz1986","Agency Aggregated","Open Source",294526,294526,"County",NA,NA,"","","",NA,"FL0580000","Sarasota","FL","Sarasota ,FL","South","South Atlantic",294526,"County","South"
"Schaumburg,IL,City","Schaumburg",0,0,1,0,12,69,6,2017,2,"IL","Schaumburg,IL","City",1,87,"Schaumburg","IL","Schaumburg, IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75745,75140,"City",NA,NA,"Inferred Jan-Mar 2021 from annual average","","",NA,"IL0162A00","Schaumburg","IL","Schaumburg ,IL","Midwest","East North Central",75140,"City","Midwest"
"Scottsdale,AZ,City","Scottsdale",0,11,3,24,76,297,22,2020,6,"AZ","Scottsdale,AZ","City",38,395,"Scottsdale","AZ","Scottsdale, AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",243576,243644,"City",NA,NA,"","","",NA,"AZ0072500","Scottsdale","AZ","Scottsdale ,AZ","West","Mountain",243644,"City","West"
"Scranton,PA,City","Scranton",0,1,9,3,38,84,12,2017,1,"PA","Scranton,PA","City",13,134,"Scranton","PA","Scranton, PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",75798,75687,"City",NA,NA,"","","",NA,"PA0350400","Scranton","PA","Scranton ,PA","Northeast","Middle Atlantic",75687,"City","Northeast"
"Seattle,WA,City","Seattle",0,15,111,162,533,1896,282,2017,2,"WA","Seattle,WA","City",288,2711,"Seattle","WA","Seattle, WA","https://www.seattle.gov/police/information-and-data/data/crime-dashboard","Agency Aggregated","Open Source",729691,753786,"City",NA,NA,"","","",NA,"WASPD0000","Seattle","WA","Seattle ,WA","West","Pacific",753786,"City","West"
"Sioux Falls,SD,City","Sioux Falls",1,9,12,46,41,291,66,2017,1,"SD","Sioux Falls,SD","City",68,398,"Sioux Falls","SD","Sioux Falls, SD","https://sdcrime.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",199879,206559,"City",NA,NA,"","","",NA,"SD0490200","Sioux Falls","SD","Sioux Falls ,SD","Midwest","West North Central",206559,"City","Midwest"
"Skokie,IL,City","Skokie",0,3,1,16,13,88,5,2018,6,"IL","Skokie,IL","City",20,106,"Skokie","IL","Skokie, IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",65185,64417,"City",NA,NA,"","","",NA,"IL0164A00","Skokie","IL","Skokie ,IL","Midwest","East North Central",64417,"City","Midwest"
"Smith,TX,County","Smith",1,0,5,8,62,119,23,2017,1,"TX","Smith,TX","County",14,204,"Smith","TX","Smith, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111489,111489,"County",NA,NA,"","","",NA,"TX2120000","Smith","TX","Smith ,TX","South","West South Central",111489,"County","South"
"Sonoma,CA,County","Sonoma",0,11,7,29,55,36,3,2017,1,"CA","Sonoma,CA","County",47,94,"Sonoma","CA","Sonoma, CA","https://data.sonomacounty.ca.gov/Public-Safety/Sonoma-County-Sheriff-s-Office-Incident-Data/3rsj-iche/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60agency_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60incident_number%60%2C%0A%20%20%60date_time%60%2C%0A%20%20%60incident_type%60%2C%0A%20%20%60location_type%60%2C%0A%20%20%60city%60%2C%0A%20%20%60intersection%60%2C%0A%20%20%60location%60%2C%0A%20%20%60upload%60/page/filter","Agency RMS","Open Source",131522,131522,"County",NA,NA,"","","",NA,"CA0490000","Sonoma","CA","Sonoma ,CA","West","Pacific",131522,"County","West"
"South Bend,IN,City","South Bend",0,5,42,29,126,248,52,2017,1,"IN","South Bend,IN","City",76,426,"South Bend","IN","South Bend, IN","https://southbendin.gov/transparency-and-performance/police-transparency-hub/particrimes/","Agency Aggregated","Open Source",103179,102999,"City",NA,NA,"Inferred Apr-Nov 2021 from annual state total","","",NA,"IN0710200","South Bend","IN","South Bend ,IN","Midwest","East North Central",102999,"City","Midwest"
"Sparks,NV,City","Sparks",1,5,11,23,50,159,44,2017,1,"NV","Sparks,NV","City",40,253,"Sparks","NV","Sparks, NV","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",110475,109403,"City",NA,NA,"","","",NA,"NV0160200","Sparks","NV","Sparks ,NV","West","Mountain",109403,"City","West"
"Spokane,WA,City","Spokane",1,17,35,80,190,851,167,2017,1,"WA","Spokane,WA","City",133,1208,"Spokane","WA","Spokane, WA","https://my.spokanecity.org/police/","Agency RMS","Provided by Agency",230648,230648,"City",NA,NA,"","","",NA,"WA0320400","Spokane","WA","Spokane ,WA","West","Pacific",230648,"City","West"
"Springfield,IL,City","Springfield",1,11,13,66,64,288,27,2020,12,"IL","Springfield,IL","City",91,379,"Springfield","IL","Springfield, IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",112549,112781,"City",NA,NA,"","","",NA,"IL0840200","Springfield","IL","Springfield ,IL","Midwest","East North Central",112781,"City","Midwest"
"St Charles,MO,City","St Charles",0,0,4,3,12,87,7,2017,2,"MO","St Charles,MO","City",7,106,"St Charles","MO","St Charles, MO","https://showmecrime.mo.gov/","State UCR","Open Source",71079,71408,"City",NA,NA,"","","",NA,"MO0920300","St Charles","MO","St Charles ,MO","Midwest","West North Central",71408,"City","Midwest"
"St Joseph,MO,City","St Joseph",0,5,11,16,41,290,65,2017,1,"MO","St Joseph,MO","City",32,396,"St Joseph","MO","St Joseph, MO","https://showmecrime.mo.gov/","State UCR","Open Source",70918,69925,"City",NA,NA,"","","",NA,"MO0110100","St Joseph","MO","St Joseph ,MO","Midwest","West North Central",69925,"City","Midwest"
"St Louis,MO,City","St Louis",15,NA,NA,NA,NA,NA,NA,2017,1,"MO","St Louis,MO","City",15,0,"St Louis","MO","St Louis, MO","https://showmecrime.mo.gov/","State UCR","Open Source",286053,280108,"City",NA,NA,"","","",NA,"MOSPD0000","St Louis","MO","St Louis ,MO","Midwest","West North Central",280108,"City","Midwest"
"St Louis,MO,County","St Louis",1,11,44,107,147,502,92,2017,1,"MO","St Louis,MO","County",163,741,"St Louis","MO","St Louis, MO","https://showmecrime.mo.gov/","State UCR","Open Source",398969,398969,"County",NA,NA,"","","",NA,"MO0950000","St Louis","MO","St Louis ,MO","Midwest","West North Central",398969,"County","MO"
"St Peters,MO,City","St Peters",0,8,1,18,16,110,19,2017,1,"MO","St Peters,MO","City",27,145,"St Peters","MO","St Peters, MO","https://showmecrime.mo.gov/","State UCR","Open Source",58584,58937,"City",NA,NA,"","","",NA,"MO0920400","St Peters","MO","St Peters ,MO","Midwest","West North Central",58937,"City","Midwest"
"St. Cloud,MN,City","St. Cloud",0,4,6,10,26,174,23,2017,1,"MN","St. Cloud,MN","City",20,223,"St. Cloud","MN","St. Cloud, MN","https://cde.state.mn.us/","State UCR","Open Source",68925,69922,"City",NA,NA,"","","",NA,"MN0730400","St. Cloud","MN","St. Cloud ,MN","Midwest","West North Central",69922,"City","Midwest"
"St. Paul,MN,City","St. Paul",3,12,68,113,180,461,209,2017,1,"MN","St. Paul,MN","City",196,850,"St. Paul","MN","St. Paul, MN","https://cde.state.mn.us/","State UCR","Open Source",277533,300368,"City",NA,NA,"","","",NA,"MN0620900","St. Paul","MN","St. Paul ,MN","Midwest","West North Central",300368,"City","Midwest"
"Stamford,CT,City","Stamford",0,5,11,14,18,126,16,2021,10,"CT","Stamford,CT","City",30,160,"Stamford","CT","Stamford, CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",136936,136512,"City",NA,NA,"","","",NA,"CT0013500","Stamford","CT","Stamford ,CT","Northeast","New England",136512,"City","Northeast"
"State College,PA,City","State College",0,0,0,3,3,27,0,2017,1,"PA","State College,PA","City",3,30,"State College","PA","State College, PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",55998,58532,"City",NA,NA,"","","",NA,"PA0140300","State College","PA","State College ,PA","Northeast","Middle Atlantic",58532,"City","Northeast"
"Stockton,CA,City","Stockton",4,5,94,196,159,577,216,2017,2,"CA","Stockton,CA","City",299,952,"Stockton","CA","Stockton, CA","https://www.stocktonca.gov/services/police_department/police_news___information/statistical_reports.php#outer-629","Agency Aggregated","Open Source",323501,322220,"City",NA,NA,"Inferred Jan-Feb 2021 from annual state total","","",NA,"CA0390500","Stockton","CA","Stockton ,CA","West","Pacific",322220,"City","West"
"Stratford,CT,City","Stratford",0,1,1,2,3,70,16,2023,10,"CT","Stratford,CT","City",4,89,"Stratford","CT","Stratford, CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",52320,52596,"City",NA,NA,"","","",NA,"CT0013800","Stratford","CT","Stratford ,CT","Northeast","New England",52596,"City","Northeast"
"Surprise,AZ,City","Surprise",0,7,2,8,19,151,14,2021,9,"AZ","Surprise,AZ","City",17,184,"Surprise","AZ","Surprise, AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",154128,159346,"City",NA,NA,"","","",NA,"AZ0072700","Surprise","AZ","Surprise ,AZ","West","Mountain",159346,"City","West"
"Tacoma,WA,City","Tacoma",1,NA,25,60,143,530,188,2017,2,"WA","Tacoma,WA","City",86,861,"Tacoma","WA","Tacoma, WA","https://public.tableau.com/app/profile/city.of.tacoma/viz/TacomaPoliceCrimeDashboard/CrimeDashboard-IntroPage","Agency Aggregated","Open Source",219027,222828,"City",NA,NA,"","","",NA,"WA0270300","Tacoma","WA","Tacoma ,WA","West","Pacific",222828,"City","West"
"Tempe,AZ,City","Tempe",2,21,7,47,48,380,45,2023,11,"AZ","Tempe,AZ","City",77,473,"Tempe","AZ","Tempe, AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",187473,188144,"City",NA,NA,"","","",NA,"AZ0072900","Tempe","AZ","Tempe ,AZ","West","Mountain",188144,"City","West"
"Thornton,CO,City","Thornton",1,13,9,15,21,273,61,2024,2,"CO","Thornton,CO","City",38,355,"Thornton","CO","Thornton, CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",143055,143838,"City",NA,NA,"","","",NA,"CO0010400","Thornton","CO","Thornton ,CO","West","Mountain",143838,"City","West"
"Tigard,OR,City","Tigard",0,4,5,4,11,92,7,2017,1,"OR","Tigard,OR","City",13,110,"Tigard","OR","Tigard, OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",56550,56142,"City",NA,NA,"","","",NA,"OR0340400","Tigard","OR","Tigard ,OR","West","Pacific",56142,"City","West"
"Tinley Park,IL,City","Tinley Park",0,2,5,9,11,49,3,2021,8,"IL","Tinley Park,IL","City",16,63,"Tinley Park","IL","Tinley Park, IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53973,53528,"City",NA,NA,"","","",NA,"IL0165M00","Tinley Park","IL","Tinley Park ,IL","Midwest","East North Central",53528,"City","Midwest"
"Tracy,CA,City","Tracy",0,2,7,8,31,166,34,2017,1,"CA","Tracy,CA","City",17,231,"Tracy","CA","Tracy, CA","https://tracypd.com/crime-mapping","Agency Aggregated","Open Source",97219,99347,"City",NA,NA,"","","",NA,"CA0390600","Tracy","CA","Tracy ,CA","West","Pacific",99347,"City","West"
"Travis,TX,County","Travis",1,16,5,50,99,187,21,2017,1,"TX","Travis,TX","County",72,307,"Travis","TX","Travis, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",277111,277111,"County",NA,NA,"Inferred Jan & Aug 2023 from 12 month average","","",NA,"TX2270000","Travis","TX","Travis ,TX","South","West South Central",277111,"County","South"
"Tucson,AZ,City","Tucson",3,48,124,185,399,1671,141,2017,1,"AZ","Tucson,AZ","City",360,2211,"Tucson","AZ","Tucson, AZ","https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd","Agency Aggregated","Open Source",544629,548544,"City",NA,NA,"","","",NA,"AZ0100300","Tucson","AZ","Tucson ,AZ","West","Mountain",548544,"City","West"
"Tyler,TX,City","Tyler",0,9,3,32,51,228,15,2017,1,"TX","Tyler,TX","City",44,294,"Tyler","TX","Tyler, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",108422,110824,"City",NA,NA,"","","",NA,"TX2120400","Tyler","TX","Tyler ,TX","South","West South Central",110824,"City","South"
"Upper Darby,PA,City","Upper Darby",0,1,17,12,15,104,16,2017,1,"PA","Upper Darby,PA","City",30,135,"Upper Darby","PA","Upper Darby, PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",84407,84468,"City",NA,NA,"","","",NA,"PA0233700","Upper Darby","PA","Upper Darby ,PA","Northeast","Middle Atlantic",84468,"City","Northeast"
"Vallejo,CA,City","Vallejo",1,9,33,45,213,100,95,2017,1,"CA","Vallejo,CA","City",88,408,"Vallejo","CA","Vallejo, CA","https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports","Agency Aggregated","Open Source",123940,122419,"City",NA,NA,"","","",NA,"CA0480700","Vallejo","CA","Vallejo ,CA","West","Pacific",122419,"City","West"
"Victoria,TX,City","Victoria",0,5,7,12,45,150,8,2017,1,"TX","Victoria,TX","City",24,203,"Victoria","TX","Victoria, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65165,65298,"City",NA,NA,"","","",NA,"TX2350100","Victoria","TX","Victoria ,TX","South","West South Central",65298,"City","South"
"Waco,TX,City","Waco",0,7,6,25,81,343,10,2017,1,"TX","Waco,TX","City",38,434,"Waco","TX","Waco, TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",140911,145741,"City",NA,NA,"","","",NA,"TX1551200","Waco","TX","Waco ,TX","South","West South Central",145741,"City","South"
"Wake Forest,NC,City","Wake Forest",0,1,0,2,6,43,0,2017,2,"NC","Wake Forest,NC","City",3,49,"Wake Forest","NC","Wake Forest, NC","From NC","State UCR","Provided by State UCR Program",NA,52609,"City",NA,NA,"Inferred Jan - May 2019 from annual average","","",NA,"NC0920700","Wake Forest","NC","Wake Forest ,NC","South","South Atlantic",52609,"City","South"
