agency_name,state_name,lat,long,population,crime_type,Percent_Change,national_sample
Reading,Pennsylvania,40.335345,-75.9279495,97790,Thefts,-26.5822784810127,TRUE
Reading,Pennsylvania,40.335345,-75.9279495,97790,Violent Crimes,-26.530612244898,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Aggravated Assaults,16.6666666666667,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Burglaries,-25.4901960784314,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Motor Vehicle Thefts,-50,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Murders,0,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Property Crimes,-18.6335403726708,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Rapes,0,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Robberies,50,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Thefts,-8.05687203791469,TRUE
Redlands,California,34.0550328,-117.1827445,74147,Violent Crimes,22.5806451612903,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Aggravated Assaults,-24.0963855421687,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Burglaries,-29.7297297297297,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Motor Vehicle Thefts,-56.687898089172,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Murders,-57.1428571428571,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Property Crimes,-19.0697674418605,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Rapes,-71.1111111111111,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Robberies,-12.8205128205128,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Thefts,-9.35064935064935,TRUE
Reno,Nevada,39.5261206,-119.8126581,277792,Violent Crimes,-31.5175097276265,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Aggravated Assaults,19.2307692307692,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Burglaries,-21.4285714285714,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Motor Vehicle Thefts,-72.7272727272727,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Murders,0,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Property Crimes,-24.4755244755245,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Rapes,0,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Robberies,-75,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Thefts,-14.9532710280374,TRUE
Revere,Massachusetts,42.4084302,-71.0119948,57132,Violent Crimes,6.06060606060606,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Aggravated Assaults,50,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Burglaries,-28.3018867924528,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Motor Vehicle Thefts,-52.7777777777778,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Murders,0,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Property Crimes,-24.6153846153846,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Rapes,500,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Robberies,-45.4545454545455,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Thefts,-16.2264150943396,TRUE
Richardson,Texas,32.9481789,-96.7297206,119008,Violent Crimes,25.9259259259259,TRUE
Richmond,California,37.9357576,-122.347748,113282,Aggravated Assaults,-17.5324675324675,TRUE
Richmond,California,37.9357576,-122.347748,113282,Burglaries,4.08163265306122,TRUE
Richmond,California,37.9357576,-122.347748,113282,Motor Vehicle Thefts,-34.8484848484849,TRUE
Richmond,California,37.9357576,-122.347748,113282,Murders,-100,TRUE
Richmond,California,37.9357576,-122.347748,113282,Property Crimes,-19.811320754717,TRUE
Richmond,California,37.9357576,-122.347748,113282,Rapes,-11.7647058823529,TRUE
Richmond,California,37.9357576,-122.347748,113282,Robberies,-14.7540983606557,TRUE
Richmond,California,37.9357576,-122.347748,113282,Thefts,-13.4275618374558,TRUE
Richmond,California,37.9357576,-122.347748,113282,Violent Crimes,-17.0940170940171,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Aggravated Assaults,35,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Burglaries,-22.9508196721311,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Motor Vehicle Thefts,-55.0387596899225,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Murders,-11.1111111111111,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Property Crimes,-20.2127659574468,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Rapes,0,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Robberies,-23.6363636363636,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Thefts,-11.9217081850534,TRUE
Richmond,Virginia,37.5385087,-77.43428,230789,Violent Crimes,5.38461538461539,TRUE
Riverside,California,33.9824949,-117.374238,323473,Aggravated Assaults,5.55555555555556,TRUE
Riverside,California,33.9824949,-117.374238,323473,Burglaries,-35.5140186915888,TRUE
Riverside,California,33.9824949,-117.374238,323473,Motor Vehicle Thefts,-5,TRUE
Riverside,California,33.9824949,-117.374238,323473,Murders,100,TRUE
Riverside,California,33.9824949,-117.374238,323473,Property Crimes,-20.5940594059406,TRUE
Riverside,California,33.9824949,-117.374238,323473,Robberies,5.76923076923077,TRUE
Riverside,California,33.9824949,-117.374238,323473,Thefts,-20.5267938237965,TRUE
Riverside,California,33.9824949,-117.374238,323473,Violent Crimes,6.04651162790698,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Aggravated Assaults,-57.1428571428571,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Burglaries,-41.025641025641,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Motor Vehicle Thefts,-75,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Murders,-100,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Property Crimes,-65.1877133105802,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Rapes,-85.7142857142857,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Robberies,-50,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Thefts,-68.3760683760684,TRUE
Rochester,Minnesota,44.0234387,-92.4630182,122035,Violent Crimes,-65.3846153846154,TRUE
Rochester,New York,43.157285,-77.615214,208452,Aggravated Assaults,-23.8461538461538,TRUE
Rochester,New York,43.157285,-77.615214,208452,Burglaries,-63.7931034482759,TRUE
Rochester,New York,43.157285,-77.615214,208452,Motor Vehicle Thefts,-12.5925925925926,TRUE
Rochester,New York,43.157285,-77.615214,208452,Murders,-16.6666666666667,TRUE
Rochester,New York,43.157285,-77.615214,208452,Property Crimes,-22.3684210526316,TRUE
Rochester,New York,43.157285,-77.615214,208452,Robberies,-16.9491525423729,TRUE
Rochester,New York,43.157285,-77.615214,208452,Thefts,-15,TRUE
Rochester,New York,43.157285,-77.615214,208452,Violent Crimes,-21.5384615384615,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Aggravated Assaults,-14.9732620320856,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Burglaries,-53.2374100719424,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Motor Vehicle Thefts,17.283950617284,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Murders,Undefined,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Property Crimes,-8.62385321100918,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Rapes,38.4615384615385,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Robberies,-46.4285714285714,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Thefts,4,TRUE
Rockford,Illinois,42.2713945,-89.093966,145873,Violent Crimes,-15.3508771929825,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Aggravated Assaults,-44.4444444444444,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Burglaries,-50,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Motor Vehicle Thefts,-33.3333333333333,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Murders,0,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Property Crimes,-29.7297297297297,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Rapes,0,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Robberies,100,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Thefts,-27.8350515463918,TRUE
Rockwall,Texas,32.8923464,-96.4066987,53433,Violent Crimes,-30,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Aggravated Assaults,-32.5581395348837,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Burglaries,29.5454545454545,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Motor Vehicle Thefts,7.40740740740741,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Murders,Undefined,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Property Crimes,-8.27586206896552,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Rapes,-50,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Robberies,-56.25,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Thefts,-17.8082191780822,TRUE
Rocky Mount,North Carolina,35.9423833,-77.7956949,53865,Violent Crimes,-38.0952380952381,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Aggravated Assaults,-33.3333333333333,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Burglaries,-49.0196078431373,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Motor Vehicle Thefts,4.54545454545455,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Murders,0,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Property Crimes,-13.9175257731959,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Rapes,300,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Robberies,16.6666666666667,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Thefts,-9.52380952380952,TRUE
Round Rock,Texas,30.5085915,-97.6788056,129898,Violent Crimes,0,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Aggravated Assaults,-20,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Burglaries,75,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Motor Vehicle Thefts,-55.5555555555556,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Murders,0,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Property Crimes,-12.9251700680272,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Rapes,0,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Robberies,0,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Thefts,-12.396694214876,TRUE
Rowlett,Texas,32.9029017,-96.56388,66671,Violent Crimes,-11.7647058823529,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Aggravated Assaults,11.1111111111111,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Burglaries,-16.6666666666667,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Motor Vehicle Thefts,-16.6666666666667,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Murders,0,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Property Crimes,-3.33333333333333,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Rapes,Undefined,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Robberies,Undefined,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Thefts,2.38095238095238,TRUE
Royal Oak,Michigan,42.4894801,-83.1446485,57233,Violent Crimes,55.5555555555556,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Aggravated Assaults,-12.7906976744186,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Burglaries,8.16326530612245,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Motor Vehicle Thefts,-3.07692307692308,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Murders,-50,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Property Crimes,-19.7058823529412,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Rapes,-42.8571428571429,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Robberies,0,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Thefts,-25.8838383838384,TRUE
Salem,Oregon,44.9391565,-123.033121,178276,Violent Crimes,-14.5161290322581,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Aggravated Assaults,0,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Burglaries,6.66666666666667,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Motor Vehicle Thefts,-5.55555555555556,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Murders,-50,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Property Crimes,-9.85997666277713,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Rapes,0,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Robberies,0,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Thefts,-12.1255349500713,TRUE
Salt Lake City,Utah,40.7596198,-111.886797,206692,Violent Crimes,-0.515463917525773,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Aggravated Assaults,-7.69230769230769,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Burglaries,-16,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Motor Vehicle Thefts,10.5263157894737,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Murders,-100,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Property Crimes,-23.6641221374046,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Rapes,400,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Robberies,-33.3333333333333,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Thefts,-26.8518518518519,TRUE
San Angelo,Texas,31.4649685,-100.4405094,98642,Violent Crimes,9.09090909090909,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Aggravated Assaults,6.69056152927121,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Burglaries,-2.92028413575375,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Motor Vehicle Thefts,-40.0997697620875,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Murders,-30,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Property Crimes,-18.6009933774834,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Rapes,-27.8538812785388,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Robberies,-27.0547945205479,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Thefts,-14.1951992201779,TRUE
San Antonio,Texas,29.4246002,-98.4951405,1490047,Violent Crimes,-6.57894736842105,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Aggravated Assaults,-48.7951807228916,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Burglaries,-26.7326732673267,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Motor Vehicle Thefts,-47.2477064220183,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Murders,-66.6666666666667,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Property Crimes,-39.0990990990991,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Rapes,-50,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Robberies,-42.8571428571429,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Thefts,-40.1449275362319,TRUE
San Diego County,California,32.9637838,-116.7706277,519218,Violent Crimes,-48.2352941176471,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Aggravated Assaults,0.674536256323777,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Burglaries,-2.32558139534884,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Motor Vehicle Thefts,-24.9408983451537,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Murders,33.3333333333333,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Property Crimes,-0.111389585073796,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Rapes,59.1836734693878,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Robberies,-26.7045454545455,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Thefts,9.16030534351145,TRUE
San Diego,California,32.7174202,-117.162772,1378349,Violent Crimes,-1.45631067961165,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Aggravated Assaults,3.1700288184438,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Burglaries,-26.0355029585799,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Motor Vehicle Thefts,-41.501976284585,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Murders,-66.6666666666667,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Property Crimes,-33.8945827232796,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Rapes,-48.7179487179487,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Robberies,-18.9839572192513,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Thefts,-33.6013307457721,TRUE
San Francisco,California,37.7792588,-122.4193286,782846,Violent Crimes,-10.6159895150721,TRUE
San Jose,California,37.3361663,-121.890591,952530,Aggravated Assaults,-11.1531190926276,TRUE
San Jose,California,37.3361663,-121.890591,952530,Burglaries,-8.125,TRUE
San Jose,California,37.3361663,-121.890591,952530,Motor Vehicle Thefts,-28.4552845528455,TRUE
San Jose,California,37.3361663,-121.890591,952530,Murders,-62.5,TRUE
San Jose,California,37.3361663,-121.890591,952530,Property Crimes,-7.40474478792236,TRUE
San Jose,California,37.3361663,-121.890591,952530,Rapes,-17.6470588235294,TRUE
San Jose,California,37.3361663,-121.890591,952530,Robberies,-15.2073732718894,TRUE
San Jose,California,37.3361663,-121.890591,952530,Thefts,4.03821102909249,TRUE
San Jose,California,37.3361663,-121.890591,952530,Violent Crimes,-13.2603406326034,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Aggravated Assaults,-23.0769230769231,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Burglaries,-60.7843137254902,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Motor Vehicle Thefts,-48.8888888888889,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Murders,Undefined,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Property Crimes,-32.8813559322034,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Rapes,-11.1111111111111,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Robberies,-14.2857142857143,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Thefts,-22.1105527638191,TRUE
San Marcos,Texas,29.8826436,-97.9405828,71413,Violent Crimes,-16.6666666666667,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Aggravated Assaults,46.875,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Burglaries,-11.4285714285714,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Motor Vehicle Thefts,-12.5,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Murders,-100,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Property Crimes,-12.2710622710623,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Rapes,-16.6666666666667,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Robberies,20,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Thefts,-12.3853211009174,TRUE
Sarasota County,Florida,27.1813609,-82.3609195,294526,Violent Crimes,31.8181818181818,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Aggravated Assaults,-90.9090909090909,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Burglaries,-65,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Motor Vehicle Thefts,-61.5384615384615,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Murders,0,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Property Crimes,-31.1111111111111,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Rapes,-75,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Robberies,0,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Thefts,-26.5822784810127,TRUE
Schaumburg,Illinois,42.0333608,-88.083406,75140,Violent Crimes,-68.421052631579,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Aggravated Assaults,36,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Burglaries,-51.0869565217391,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Motor Vehicle Thefts,-35.2112676056338,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Murders,0,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Property Crimes,-25.2293577981651,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Rapes,-30.7692307692308,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Robberies,-62.5,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Thefts,-20.8744710860367,TRUE
Scottsdale,Arizona,33.4942189,-111.926018,243644,Violent Crimes,-9.25925925925926,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Aggravated Assaults,0,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Burglaries,-25.7142857142857,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Motor Vehicle Thefts,-29.4117647058824,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Murders,0,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Property Crimes,-8.90052356020942,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Rapes,50,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Robberies,-50,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Thefts,-2.15827338129496,TRUE
Scranton,Pennsylvania,41.4086874,-75.6621294,75687,Violent Crimes,11.4285714285714,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Aggravated Assaults,-17.1656686626747,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Burglaries,-16.1521895190237,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Motor Vehicle Thefts,-29.0189612530915,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Murders,-16.6666666666667,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Property Crimes,-7.57575757575758,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Rapes,32.6086956521739,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Robberies,-19.3181818181818,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Thefts,4.03916768665851,TRUE
Seattle,Washington,47.6038321,-122.330062,753786,Violent Crimes,-15.0550795593635,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Aggravated Assaults,-13.3333333333333,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Burglaries,-85.7142857142857,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Motor Vehicle Thefts,-76.9230769230769,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Murders,0,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Property Crimes,-27.6315789473684,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Rapes,0,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Robberies,0,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Thefts,-8.92857142857143,TRUE
Shelby Township,Michigan,43.5974492,-86.3379509,79545,Violent Crimes,-10.5263157894737,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Aggravated Assaults,-38.4105960264901,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Burglaries,-42.8571428571429,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Motor Vehicle Thefts,-30.0546448087432,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Murders,0,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Property Crimes,-40.3425309229305,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Rapes,-11.1111111111111,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Robberies,-66.6666666666667,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Thefts,-42.4603174603175,TRUE
Sioux Falls,South Dakota,43.5476008,-96.7293629,206559,Violent Crimes,-39.8876404494382,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Aggravated Assaults,-75,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Burglaries,-84.8101265822785,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Motor Vehicle Thefts,-62.5,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Murders,0,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Property Crimes,-35.5704697986577,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Rapes,100,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Robberies,-70,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Thefts,-7.82122905027933,TRUE
Skokie,Illinois,42.0262972,-87.7521069,64417,Violent Crimes,-62.5,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Aggravated Assaults,-14.2857142857143,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Burglaries,25,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Motor Vehicle Thefts,-16.6666666666667,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Murders,0,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Property Crimes,-14.3939393939394,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Rapes,-28.5714285714286,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Robberies,0,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Thefts,-25,TRUE
Smith County,Texas,32.3402898,-95.2563971,111489,Violent Crimes,-15.9090909090909,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Aggravated Assaults,23.5294117647059,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Burglaries,-57.1428571428571,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Motor Vehicle Thefts,-60,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Murders,0,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Property Crimes,-6.95187165775401,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Rapes,100,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Robberies,-50,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Thefts,17.3228346456693,TRUE
Somerville,Massachusetts,42.3875968,-71.0994968,79513,Violent Crimes,17.3913043478261,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Aggravated Assaults,20,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Burglaries,-43.2835820895522,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Motor Vehicle Thefts,100,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Murders,Undefined,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Property Crimes,-7.82608695652174,TRUE
Sonoma County,California,38.5110803,-122.8473388,131522,Rapes,71.4285714285714,TRUE
